Fecha,Hora,Persona,Mensaje
"5/4/20,",23:04:41,Sil🐨,Esa esa
"5/4/20,",23:04:53,Sil🐨,Y Jorge Sii está
"5/4/20,",23:05:03,Ting Chen U-tad,Jajajajja
"5/4/20,",23:05:04,Sil🐨,Y maría también
"5/4/20,",23:05:10,Maria U-tad,Pero eso no sé cómo ponerlo JAJAJAJAJAJA
"5/4/20,",23:05:19,Maria U-tad,Herranz me puede
"5/4/20,",23:05:22,Ting Chen U-tad,😂😂😂😂😂
"5/4/20,",23:05:33,Ting Chen U-tad,Es un super tío
"5/4/20,",23:05:47,Maria U-tad,Puedo poner sí has visto a Pepe hacer una key
"5/4/20,",23:05:48,Sil🐨,Bueno pero sin el súper
"5/4/20,",23:05:57,Sil🐨,JAJAJAJAJA
"5/4/20,",23:08:04,Maria U-tad,Me he acordado de Alfonso saludan a Carlos
"5/4/20,",23:08:07,Maria U-tad,*saludando
"5/4/20,",23:08:15,Maria U-tad,En el aparcamiento con el saludo de militar
"5/4/20,",23:20:03,Lara U-tad,Te han cerrado la cuenta por no haber pagado a la universidad
"5/4/20,",23:21:19,Maria U-tad,Y la de te han cerrado la cuenta aunque has pagado la universidad
"5/4/20,",23:21:33,Maria U-tad,@34630018790
"5/4/20,",23:22:16,Ting Chen U-tad,Es racismo
"5/4/20,",23:22:20,Ting Chen U-tad,No quiero decir nada
"5/4/20,",23:27:47,Lara U-tad,😂😂
"10/4/20,",13:05:36,Sil🐨,Oye la reunión esa es el 14 no?
"10/4/20,",13:05:54,Sil🐨,Esq  nose en que día vivo
"10/4/20,",13:24:22,Maria U-tad,"Si, es el 14"
"10/4/20,",13:24:36,Maria U-tad,Yo estoy igual 😂 todos los días son sábado
"10/4/20,",14:13:07,Sil🐨,Valee valee
"10/4/20,",14:13:11,Sil🐨,Grache
"10/4/20,",15:45:15,Lara U-tad,Creo que empiezo a perder la cabeza
"10/4/20,",15:45:24,Lara U-tad,Y eso que no vivo ni en un piso
"10/4/20,",15:53:36,Sil🐨,JAJAJAJAJA
"10/4/20,",15:53:42,Sil🐨,pues imagínate
"17/4/20,",14:02:25,Lara U-tad,Ting hija de puta la quiero yo
"17/4/20,",14:02:42,Lara U-tad,Es que no tienes otro consuelo de tableta al que participar?❤
"17/4/20,",14:02:46,Ting Chen U-tad,Jejeje
"17/4/20,",14:02:47,Lara U-tad,Concurso*
"17/4/20,",14:02:52,Maria U-tad,Jajajajaja
"17/4/20,",14:05:19,Sil🐨,Que concurso?
"17/4/20,",14:11:19,Maria U-tad,Que Lara nos ha etiquetado a Ting y a mí en un concurso de una tableta gráfica
"17/4/20,",14:11:22,Maria U-tad,De insta
"17/4/20,",14:15:03,Lara U-tad,"Como ganes tú me la vas a dar, que lo sepas 😂 @34630018790"
"17/4/20,",14:38:32,Sil🐨,JAJAJAJAJA
"17/4/20,",14:38:36,Sil🐨,mae mia
"17/4/20,",14:49:38,Ting Chen U-tad,😂😂😂😂😂
"17/4/20,",15:02:53,Lara U-tad,Estaba viendo un vídeo de tik tok
"17/4/20,",15:03:00,Lara U-tad,Y creo que me estoy volviendo loca
"17/4/20,",15:03:15,Maria U-tad,Por?
"17/4/20,",15:03:57,Lara U-tad,Más*
"17/4/20,",15:04:05,Ting Chen U-tad,Nooooooooooo
"17/4/20,",15:04:07,Ting Chen U-tad,Nooooooo
"17/4/20,",15:04:09,Maria U-tad,JAJAJAJAJAJA
"17/4/20,",15:04:30,Lara U-tad,🤯🤯🤯🤯
"17/4/20,",15:05:06,Ting Chen U-tad,Q feo
"17/4/20,",15:05:08,Ting Chen U-tad,Fatal
"17/4/20,",15:05:55,Maria U-tad,"Me pasó cuando mi padre puso tomb rider, la peli, en la tele"
"17/4/20,",15:06:05,Maria U-tad,Y en una pelea había como 8 cambios de plano seguidos super rápido
"17/4/20,",15:06:09,Maria U-tad,Y no paraban de saltarse el eje
"17/4/20,",15:06:12,Maria U-tad,Horrible
"17/4/20,",15:06:38,Ting Chen U-tad,Y yo cuando vi una serie china
"17/4/20,",15:06:59,Ting Chen U-tad,Y usaba el gradiente negro cada vez q cambia de plano
"17/4/20,",15:07:02,Ting Chen U-tad,Me dio algo
"17/4/20,",15:07:16,Ting Chen U-tad,Era horrible
"17/4/20,",15:07:57,Sil🐨,JAJAJAJAJA
"17/4/20,",15:08:15,Sil🐨,búa esq están tan mal
"17/4/20,",15:09:42,Ting Chen U-tad,😂😂😂😂😂😂😂
"17/4/20,",15:31:23,Lara U-tad,😭
"17/4/20,",15:31:26,Lara U-tad,Chicas
"17/4/20,",15:32:19,Lara U-tad,"Hemos estudiado esto para hundirnos con nuestras series, juegos, etc."
"17/4/20,",15:32:40,Maria U-tad,Jajajajaja
"17/4/20,",15:32:53,Maria U-tad,Meh pero yo estoy disfrutando el rdr2 como nunca
"17/4/20,",15:33:17,Maria U-tad,"Me encanta la historia y todo, Arthur es de los personajes mejor desarrollado que he visto en un juego"
"17/4/20,",15:33:28,Maria U-tad,Y si no hubiera estudiado no podría apreciarlo igual
"17/4/20,",15:33:46,Maria U-tad,Igual con pelis y series que estoy viendo
"17/4/20,",16:05:53,Ting Chen U-tad,Y yo me vi Harry Potter y madre mía
"17/4/20,",16:05:56,Ting Chen U-tad,😂😂😂😂😂😂
"17/4/20,",16:06:14,Maria U-tad,Pero me veo pelis buenas pls no me veo Harry Potter
"17/4/20,",16:06:27,Ting Chen U-tad,😂😂😂😂😂
"17/4/20,",16:06:36,Ting Chen U-tad,Tb es una opción
"17/4/20,",16:07:08,Maria U-tad,En Netflix tienes unas pocas
"17/4/20,",16:13:53,Lara U-tad,María yo estoy jugando estos días al rdr online
"17/4/20,",16:13:57,Lara U-tad,Si te quieres apuntar
"17/4/20,",16:14:26,Maria U-tad,Mi ancho de banda no da con mi padre y mi hermano teletrabajando
"17/4/20,",16:14:48,Maria U-tad,"Gracias al señor que puedo ver Netflix, y eso que va a trompicones 😂"
"17/4/20,",16:14:58,Maria U-tad,Es la 1a vez que mi problema no es ser pobre
"17/4/20,",16:18:05,Lara U-tad,Joe quee pena
"17/4/20,",16:18:13,Lara U-tad,Quiero jugar con alguien al online:(
"17/4/20,",16:18:23,Maria U-tad,T_T
"17/4/20,",16:31:40,Lara U-tad,Dile a tu hermano y a tu padre que se unan a nosotras jajajajaja
"17/4/20,",16:33:28,Maria U-tad,"Solo está subtitulado, el audio es full chino"
"17/4/20,",16:34:12,Ting Chen U-tad,Wtf
"17/4/20,",16:34:15,Ting Chen U-tad,😂😂😂😂😂😂😂
"17/4/20,",16:34:23,Ting Chen U-tad,Q cojones
"17/4/20,",16:37:56,Sil🐨,JAJAJAJAJA
"17/4/20,",16:38:11,Sil🐨,Wtf
"17/4/20,",16:38:44,Maria U-tad,Ni puta idea pero me he empezado a descojonar jajajajaja
"17/4/20,",16:38:57,Ting Chen U-tad,No tienen mas cosas para poner en la tele
"17/4/20,",16:38:59,Ting Chen U-tad,😂😂😂😂😂
"18/4/20,",14:31:34,Sil🐨,JAJAJAJAJA
"18/4/20,",14:31:39,Sil🐨,normal
"18/4/20,",16:37:35,Ting Chen U-tad,Y yo
"18/4/20,",16:37:38,Ting Chen U-tad,😂😂😂😂😂
"18/4/20,",16:40:05,Maria U-tad,Ni idea de qué canción habláis jajajajajaja
"18/4/20,",17:01:59,Lara U-tad,La de pain
"18/4/20,",17:02:14,Lara U-tad,Perdon
"18/4/20,",17:02:16,Lara U-tad,Believer
"18/4/20,",17:02:19,Maria U-tad,Ah lol jajajajaja
"18/4/20,",17:02:24,Lara U-tad,Maria por favor eh jajajjaja
"18/4/20,",17:02:27,Maria U-tad,A mí no me aparece en ningún lado
"18/4/20,",17:02:30,Maria U-tad,Por eso me he rallado
"18/4/20,",17:02:37,Lara U-tad,Jajajaja a mí mazo
"18/4/20,",17:02:44,Maria U-tad,No la escucho desde que hicimos el videoclip 😂
"18/4/20,",17:03:51,Maria U-tad,😂😂😂
"18/4/20,",17:04:00,Maria U-tad,Qué guay que no veo la tele
"18/4/20,",17:12:45,Lara U-tad,😂😂😂
"18/4/20,",17:13:34,Maria U-tad,😂😂😂
"18/4/20,",17:13:44,Maria U-tad,Qué carencias
"18/4/20,",17:14:03,Ting Chen U-tad,😂😂😂😂
"18/4/20,",17:19:47,Maria U-tad,Qué prueba es esa? 😂
"18/4/20,",17:21:16,Lara U-tad,Aguantar la respiración debajo del agua
"18/4/20,",17:22:34,Sil🐨,😂😂😂😂
"18/4/20,",17:23:10,Maria U-tad,jajajajajaja
"19/4/20,",17:44:35,Maria U-tad,Sep
"19/4/20,",18:07:16,Lara U-tad,Okey thank u
"21/4/20,",22:22:05,Maria U-tad,Pk Aída ha copiado y pegado el correo en el grupo de clase?
"21/4/20,",22:22:32,Maria U-tad,Fíjate lo que me aburro que hasta he ido a mirar el grupo a ver qué era la notificación
"21/4/20,",22:23:13,Lara U-tad,😂😂😂😂
"21/4/20,",22:25:00,Maria U-tad,"Muy oportunos, oiga 😂😂"
"21/4/20,",22:25:29,Lara U-tad,Sisi
"21/4/20,",22:25:43,Maria U-tad,Además que pone alumnos de 2o
"21/4/20,",22:25:51,Maria U-tad,Creo que es más útil dárselas a los de 1o
"21/4/20,",22:25:56,Maria U-tad,Que están con trabajos ahora
"21/4/20,",22:26:01,Maria U-tad,Y entregas y tal
"21/4/20,",22:26:24,Maria U-tad,Que nosotros tenemos tiempo para hacer cosas y piratear lo que quieras
"21/4/20,",22:52:35,Ting Chen U-tad,Ya
"21/4/20,",22:52:46,Ting Chen U-tad,Es q son un poco giripollas
"21/4/20,",23:04:45,Maria U-tad,"Qué maja Gemma, dice el gilipollas este"
"21/4/20,",23:11:06,Lara U-tad,😂
"22/4/20,",20:35:01,Sil🐨,JAJAJAJAJA
"22/4/20,",20:35:05,Maria U-tad,😂😂😂
"22/4/20,",20:40:54,Ting Chen U-tad,😂😂😂😂😂
"22/4/20,",20:40:57,Ting Chen U-tad,Wtf
"28/4/20,",8:55:48,Sil🐨,Chicas!! Como andáis?? 🙃🌝
"28/4/20,",10:05:02,Maria U-tad,Pues me estoy pensando ponerme los zapatos en las rodillas
"28/4/20,",10:05:05,Maria U-tad,A ver si cuela
"28/4/20,",10:05:11,Maria U-tad,"A parte de eso, bien"
"28/4/20,",10:05:56,Sil🐨,JAJAJAJAJA
"28/4/20,",10:06:13,Sil🐨,Yo intentaría esto
"28/4/20,",10:06:18,Sil🐨,Pero no tengo de esas
"28/4/20,",10:09:19,Maria U-tad,Jajajajajaha
"28/4/20,",10:09:35,Maria U-tad,"Yo tengo las de mi padre, que de lo grandes que son igual me caben"
"28/4/20,",10:11:37,Sil🐨,JAJAJAJAJA
"28/4/20,",10:11:47,Sil🐨,puede ser
"28/4/20,",10:11:57,Sil🐨,La clave está en insistir
"28/4/20,",13:40:50,Ting Chen U-tad,Yo acabo de enviar un email a meritxel a ver si se acuerda de q existo y q prende hacer conmigo
"28/4/20,",13:40:55,Ting Chen U-tad,😂😂😂😂😂😂
"28/4/20,",15:15:27,Sil🐨,JAJAJAJAJA
"28/4/20,",15:15:36,Sil🐨,y te ha contestado?
"28/4/20,",15:15:48,Sil🐨,Ting esta tarde juegas?
"28/4/20,",15:15:51,Ting Chen U-tad,No😂😂😂😂
"28/4/20,",15:33:53,Lara U-tad,Como que que pretende hacer Meri contigo
"28/4/20,",15:34:50,Ting Chen U-tad,q no me ha dicho nada
"28/4/20,",15:34:53,Ting Chen U-tad,Pues le pregunto
"28/4/20,",16:33:37,Maria U-tad,"No ha dicho nada a nadie, no te preocupes jajajajaja"
"28/4/20,",17:00:04,Lara U-tad,Espero que se arregle para finales de mayo al menos
"28/4/20,",17:00:15,Lara U-tad,Aunque lo veo todo muy gris tirando a negro
"28/4/20,",17:13:26,Ting Chen U-tad,Yo lo veo muy negro
"28/4/20,",17:18:46,Maria U-tad,"No pasa nada, chavales, yo he leído una noticia que está permitido la suspensión de las prácticas"
"28/4/20,",17:18:55,Maria U-tad,"No creo que lo hagan, pk es un caso extremo"
"28/4/20,",17:19:21,Maria U-tad,"Pero vamos, que lo permitan ya es para quejarse 🙄"
"28/4/20,",17:46:20,Sil🐨,Por favor nooo
"28/4/20,",17:46:27,Sil🐨,Aunq es lo más seguro
"28/4/20,",17:50:42,Maria U-tad,"Nah tia, veo antes que nos reducen horas y acabamos la mitad de nosotros haciendo un trabajo para Gemma"
"28/4/20,",17:51:16,Ting Chen U-tad,Q maja es Gemma
"28/4/20,",19:08:56,Sil🐨,A mí espero que no
"28/4/20,",19:09:18,Sil🐨,No la quiero ver
"28/4/20,",19:21:37,Maria U-tad,Tú tienes oportunidades de evitarlo xD por hacerlas a distancia
"28/4/20,",19:21:52,Maria U-tad,Así al menos tienes horas hechas y no te mandan el trabajo
"28/4/20,",19:25:44,Sil🐨,Ya pero esto es bastante mierda porque no desconectas
"28/4/20,",19:25:58,Sil🐨,Estoy por la tarde pensando en lo que podría hacer nuevo
"28/4/20,",22:16:06,Maria U-tad,T_T
"28/4/20,",23:17:42,Lara U-tad,Chicas
"28/4/20,",23:17:49,Lara U-tad,Mi gata va a parir esta noche ☺️
"28/4/20,",23:18:03,Maria U-tad,Lol
"28/4/20,",23:18:15,Maria U-tad,Y quién es el papá?
"28/4/20,",23:19:09,Ting Chen U-tad,Ohhhhhhh😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
"28/4/20,",23:19:13,Maria U-tad,"Que vaya todo bien, a ver cuántos gatitos super monis llegan 😍😍😍"
"28/4/20,",23:19:22,Lara U-tad,A saber jajajajaa
"28/4/20,",23:19:32,Lara U-tad,Ya os iré informando😍
"28/4/20,",23:19:38,Sil🐨,Gatetes
"28/4/20,",23:19:49,Sil🐨,Felicidades!!
"28/4/20,",23:21:23,Lara U-tad,😂😂😂
"29/4/20,",2:01:49,Lara U-tad,5 lindos cachorros de momento
"29/4/20,",2:04:27,Ting Chen U-tad,Ayyyyyyy
"29/4/20,",2:04:30,Ting Chen U-tad,😍😍😍😍❤️❤️❤️❤️
"29/4/20,",2:13:04,Lara U-tad,😊😊😊
"29/4/20,",2:13:13,Lara U-tad,Cuando pueda les hago una foto decente
"29/4/20,",2:13:18,Lara U-tad,Porque hoy..
"29/4/20,",2:14:08,Ting Chen U-tad,Venga
"29/4/20,",2:14:18,Ting Chen U-tad,😂😂😂😂😂
"29/4/20,",2:30:10,Ting Chen U-tad,Ayyyyy
"29/4/20,",2:30:17,Ting Chen U-tad,La pobre está cansada
"29/4/20,",2:30:20,Ting Chen U-tad,Q monosssss
"29/4/20,",2:41:37,Lara U-tad,Está agotada jajaja
"29/4/20,",3:22:35,Ting Chen U-tad,Muy bien Mika 👏🏻👏🏻👏🏻👏🏻
"29/4/20,",5:25:42,Ting Chen U-tad,Ahhhhhhh
"29/4/20,",5:25:49,Ting Chen U-tad,Son tan pequeñitos
"29/4/20,",8:29:17,Lara U-tad,Siii
"29/4/20,",8:36:32,Sil🐨,Me he enamorado
"29/4/20,",8:36:47,Sil🐨,Son adorables
"29/4/20,",9:49:20,Lara U-tad,Dios mío tengo mucho sueño
"29/4/20,",9:49:29,Lara U-tad,He dormido solo 3 horas 😭
"29/4/20,",10:46:41,Sil🐨,A dormir
"29/4/20,",13:50:35,Ting Chen U-tad,Ayyyy❤️❤️❤️❤️
"29/4/20,",13:50:40,Ting Chen U-tad,Me muero de amor
"29/4/20,",15:11:52,Lara U-tad,Si 😂😂
"30/4/20,",15:42:31,Sil🐨,Que preciosas
"30/4/20,",16:06:23,Lara U-tad,Son monísimos todos 😭😭😭
"30/4/20,",21:25:12,Ting Chen U-tad,Voy a robarte un gato bebe
"30/4/20,",21:25:17,Ting Chen U-tad,Q se donde vives
"30/4/20,",21:44:35,Sil🐨,JAJAJAJAJA
"30/4/20,",21:44:45,Sil🐨,yo te ayudo
"30/4/20,",21:45:01,Ting Chen U-tad,Eso y me llevas en tu coche
"30/4/20,",21:45:04,Ting Chen U-tad,Plan perfecto
"30/4/20,",21:45:06,Ting Chen U-tad,😂😂😂😂😂😂
"30/4/20,",21:57:46,Lara U-tad,Jajajajaajaja me mudo
"30/4/20,",22:04:13,Sil🐨,No no
"30/4/20,",22:04:22,Sil🐨,Bueno valee
"30/4/20,",22:04:29,Maria U-tad,Huye a mi casa
"30/4/20,",22:04:31,Sil🐨,Pero nos quedamos nosotras
"30/4/20,",22:04:38,Maria U-tad,Yo protegeré a los gatitos jajajajajajaja
"30/4/20,",22:04:40,Ting Chen U-tad,Piscinaaaaaa
"30/4/20,",22:04:43,Ting Chen U-tad,Tomaaaa
"30/4/20,",22:04:49,Sil🐨,Discoteca
"30/4/20,",22:04:51,Sil🐨,Jajajajaja
"30/4/20,",22:04:54,Ting Chen U-tad,Jajajajjajajajaj
"30/4/20,",22:04:58,Sil🐨,Casa grande
"30/4/20,",22:05:07,Sil🐨,Y muy bonita
"30/4/20,",22:05:10,Ting Chen U-tad,Y una zona tranquila
"30/4/20,",22:05:14,Ting Chen U-tad,Paraíso
"30/4/20,",22:05:18,Sil🐨,Es perfecta
"30/4/20,",22:05:21,Sil🐨,JAJAJAJAJA
"30/4/20,",22:05:28,Ting Chen U-tad,Y nevará en inverno
"30/4/20,",22:05:38,Ting Chen U-tad,Es perfecta
"30/4/20,",22:05:39,Sil🐨,lo tiene todo
"30/4/20,",22:05:41,Ting Chen U-tad,😂😂😂😂😂😂
"30/4/20,",22:05:50,Sil🐨,JAJAJAJAJA
"30/4/20,",22:05:56,Ting Chen U-tad,Mañana vamos a su casa
"30/4/20,",22:06:01,Sil🐨,valee
"30/4/20,",22:06:04,Sil🐨,👌🏻👌🏻
"30/4/20,",22:06:05,Ting Chen U-tad,Venga
"30/4/20,",22:06:08,Ting Chen U-tad,😂😂😂😂😂
"30/4/20,",22:06:10,Sil🐨,JAJAJAJAJA
"30/4/20,",22:06:52,Maria U-tad,Lara va a poner seguratas en plan gorila ahora en la puerta de su casa
"30/4/20,",22:06:54,Maria U-tad,😂😂😂
"30/4/20,",22:09:15,Sil🐨,No hace falta
"30/4/20,",22:09:42,Ting Chen U-tad,Yo me ofrezco ser segurata
"30/4/20,",22:09:48,Ting Chen U-tad,Se kung fu
"30/4/20,",22:09:49,Sil🐨,Yo otra
"30/4/20,",22:09:53,Ting Chen U-tad,Jajajajajjaja
"30/4/20,",22:09:55,Sil🐨,Yo no soy china
"30/4/20,",22:10:00,Ting Chen U-tad,Oye
"30/4/20,",22:10:02,Ting Chen U-tad,Oye
"30/4/20,",22:10:02,Sil🐨,Y no se kung fu
"30/4/20,",22:10:05,Sil🐨,Pero pero
"30/4/20,",22:10:11,Sil🐨,Puedo ayudarla
"30/4/20,",22:10:17,Sil🐨,Tengo un bate
"30/4/20,",22:10:19,Maria U-tad,Te lanza una mandarina
"30/4/20,",22:10:24,Ting Chen U-tad,Jajajajajajja jajajajja
"30/4/20,",22:10:26,Sil🐨,JAJAJAJAJA
"30/4/20,",22:10:29,Sil🐨,También
"30/4/20,",22:10:34,Maria U-tad,Cuando salpica pelando una mandarina te deja ciego
"30/4/20,",22:10:42,Maria U-tad,Y luego la usa para amordazar a su víctima
"30/4/20,",22:10:43,Ting Chen U-tad,Ostia
"30/4/20,",22:10:46,Ting Chen U-tad,Q miedo
"30/4/20,",22:10:56,Ting Chen U-tad,Yo le contrataría
"30/4/20,",22:11:17,Maria U-tad,"Una china y la otra de Alcorcón, vamos que no se acerca ni dios 😂😂😂"
"30/4/20,",22:11:38,Ting Chen U-tad,Exacto
"30/4/20,",22:11:43,Maria U-tad,"Ting, tu solo tienes que toser o comerte un trozo de pollo pero que parezca de murciélago"
"30/4/20,",22:11:57,Ting Chen U-tad,Q mala gente
"30/4/20,",22:11:58,Ting Chen U-tad,Pero
"30/4/20,",22:12:00,Ting Chen U-tad,Lara
"30/4/20,",22:12:04,Ting Chen U-tad,Contrátame
"30/4/20,",22:12:09,Maria U-tad,😂😂😂
"30/4/20,",22:12:16,Ting Chen U-tad,😂😂😂😂😂
"30/4/20,",22:13:57,Lara U-tad,Pero qué cojones ladys
"30/4/20,",22:14:02,Lara U-tad,Dais miedito jajajaajaj
"30/4/20,",22:14:21,Ting Chen U-tad,Hey
"30/4/20,",22:14:22,Ting Chen U-tad,Hola
"30/4/20,",22:14:24,Ting Chen U-tad,Q tal
"30/4/20,",22:14:25,Ting Chen U-tad,Q pasa
"30/4/20,",22:14:35,Lara U-tad,No os contrato a ninguna
"30/4/20,",22:14:42,Lara U-tad,Tengo catanas
"30/4/20,",22:14:46,Lara U-tad,Puedo defenderme sola
"30/4/20,",22:14:50,Lara U-tad,A mi y a los gatos
"30/4/20,",22:14:50,Ting Chen U-tad,Yo no sé nada
"30/4/20,",22:14:57,Lara U-tad,😌
"30/4/20,",22:15:09,Lara U-tad,Sabéis que?
"30/4/20,",22:15:16,Lara U-tad,Sansón bufa a los cachorros
"30/4/20,",22:15:26,Lara U-tad,Y porque le he cogido porque ya iba mika a tirarsele
"30/4/20,",22:15:49,Ting Chen U-tad,Bufa?
"30/4/20,",22:16:21,Ting Chen U-tad,No son sus hijos ?
"30/4/20,",22:16:31,Lara U-tad,A ti te parece que sean de Sansón?
"30/4/20,",22:16:33,Lara U-tad,Jajajajajaja
"30/4/20,",22:16:36,Lara U-tad,No tienes ojo
"30/4/20,",22:16:39,Ting Chen U-tad,Ostia
"30/4/20,",22:16:42,Ting Chen U-tad,Ostia
"30/4/20,",22:16:44,Ting Chen U-tad,Ay
"30/4/20,",22:16:45,Ting Chen U-tad,Q drama
"30/4/20,",22:16:49,Lara U-tad,Ya
"30/4/20,",22:16:55,Lara U-tad,A ver qué tal 🙃
"30/4/20,",22:17:04,Ting Chen U-tad,Ay
"30/4/20,",22:17:06,Ting Chen U-tad,Madre
"30/4/20,",22:17:22,Maria U-tad,"Bueno, a lo mejor es solo al principio"
"30/4/20,",22:17:32,Ting Chen U-tad,Ya decía yo q Los gatitos no parecen a Sansón
"30/4/20,",22:17:33,Maria U-tad,Le costará acostumbrarse a los pequeños
"30/4/20,",22:17:52,Maria U-tad,Si lo primero que pregunte era quien era el padre y Lara digo que ni zorra 😂
"30/4/20,",22:17:59,Ting Chen U-tad,Eso espero q Dino se le tiro yo encima
"30/4/20,",22:18:11,Ting Chen U-tad,No he leído ese mensaje
"30/4/20,",22:18:12,Ting Chen U-tad,Creo
"30/4/20,",22:18:15,Ting Chen U-tad,😂😂😂😂😂😂😂
"30/4/20,",22:28:07,Lara U-tad,Madre mia
"30/4/20,",22:28:14,Lara U-tad,No se os puede dejar con animales
"30/4/20,",22:28:32,Lara U-tad,"Me imagino a ting con su gato, que alguien lo vaya a acariciar y que sea ella quien le bufa"
"30/4/20,",22:29:26,Ting Chen U-tad,Jajajajjajajajaj a
"30/4/20,",22:29:32,Ting Chen U-tad,Me lo he imaginado
"30/4/20,",22:29:39,Ting Chen U-tad,😂😂😂😂😂😂
"30/4/20,",22:29:47,Ting Chen U-tad,Puede ser
"12/5/20,",18:04:52,Ting Chen U-tad,Ostia
"12/5/20,",18:04:55,Ting Chen U-tad,😂😂😂😂😂😂
"12/5/20,",18:05:06,Ting Chen U-tad,Ay Lara
"12/5/20,",18:05:07,Ting Chen U-tad,Q mal
"12/5/20,",18:06:15,Sil🐨,JAJAJAJAJA
"12/5/20,",18:34:39,Maria U-tad,😂😂😂😂
"12/5/20,",19:13:53,Lara U-tad,😂😂😂😂
"14/5/20,",17:17:55,Ting Chen U-tad,Gs
"14/5/20,",17:18:02,Ting Chen U-tad,Grado superior ?
"14/5/20,",17:18:04,Ting Chen U-tad,No?
"14/5/20,",17:18:06,Lara U-tad,No se
"14/5/20,",17:18:14,Lara U-tad,FP es formación profesional
"14/5/20,",17:18:32,Lara U-tad,Bueno pongo gs no se
"14/5/20,",17:18:49,Sil🐨,Pero dual?
"14/5/20,",17:18:56,Ting Chen U-tad,No se me convence más GS
"14/5/20,",17:19:05,Ting Chen U-tad,Dual?
"14/5/20,",17:19:08,Ting Chen U-tad,Q es eso
"14/5/20,",17:19:30,Sil🐨,Yo diría gas
"14/5/20,",17:19:34,Sil🐨,Gs
"14/5/20,",17:19:42,Ting Chen U-tad,😂😂😂😂
"14/5/20,",17:19:45,Sil🐨,JAJAJAJAJA
"14/5/20,",17:19:54,Ting Chen U-tad,Eso
"14/5/20,",17:20:02,Ting Chen U-tad,Y como firmáis ?
"14/5/20,",17:20:08,Ting Chen U-tad,En Photoshop?
"14/5/20,",17:20:41,Sil🐨,Pero eso que es?
"14/5/20,",17:20:58,Sil🐨,Mismo no?
"14/5/20,",17:21:03,Lara U-tad,Si
"14/5/20,",17:21:55,Ting Chen U-tad,Antes de mañana
"14/5/20,",17:21:56,Ting Chen U-tad,Ostia
"14/5/20,",17:22:02,Sil🐨,Ahh para aplazarlas
"14/5/20,",17:22:02,Ting Chen U-tad,Ahora lo firmo
"14/5/20,",17:22:15,Ting Chen U-tad,Tu como ya estás haciendo las prácticas
"14/5/20,",17:22:26,Sil🐨,Sii a mí no me ha enviado nada
"14/5/20,",17:22:38,Ting Chen U-tad,Oye
"14/5/20,",17:22:42,Ting Chen U-tad,Q tal las prácticas
"14/5/20,",17:23:50,Sil🐨,"Pues es un poco mierda, pero porque te levantas y no tengo ganas de hacer nada JAJAJAJAJA pero bueno me conecto con Andrea, Sara y fuchan y me aburri menos"
"14/5/20,",17:24:02,Sil🐨,Estoy con unity
"14/5/20,",17:24:07,Ting Chen U-tad,Ahhhhh
"14/5/20,",17:24:07,Sil🐨,Que no me acuerdo de na
"14/5/20,",17:24:10,Ting Chen U-tad,Jajajajaj jajajajaja
"14/5/20,",17:24:12,Sil🐨,JAJAJAJAJA
"14/5/20,",17:24:20,Ting Chen U-tad,No me digas q estás programando
"14/5/20,",17:24:25,Ting Chen U-tad,Q es tu favorito
"14/5/20,",17:24:35,Sil🐨,"Mi yo del pasado, para que voy a hacer caso a Roberto"
"14/5/20,",17:24:52,Sil🐨,Si yo no voy a hacer nada con unity
"14/5/20,",17:24:54,Sil🐨,Toma
"14/5/20,",17:25:01,Ting Chen U-tad,😂😂😂😂😂😂
"14/5/20,",17:25:17,Sil🐨,Como mucho de programar es cambiar algún término
"14/5/20,",17:25:20,Sil🐨,Pero poco más
"14/5/20,",17:25:36,Sil🐨,Es más diseño
"14/5/20,",17:25:48,Ting Chen U-tad,Tengo miedo
"14/5/20,",17:25:52,Ting Chen U-tad,No quiero unity
"14/5/20,",17:25:57,Ting Chen U-tad,Ni programar
"14/5/20,",17:26:12,Sil🐨,Jajajajaja no creo que te toque
"14/5/20,",17:26:27,Sil🐨,Sino que te enseñen que para algo están ellos
"14/5/20,",17:27:17,Sil🐨,Ting y tú con rtv que vas a hacer
"14/5/20,",17:27:18,Sil🐨,?
"14/5/20,",17:27:31,Sil🐨,Te han dicho algo
"14/5/20,",17:27:36,Ting Chen U-tad,Y yo me acuerdo de que dijimos que la asignatura de Gemma no sirve para nada
"14/5/20,",17:27:47,Ting Chen U-tad,Verás tu q bonito after
"14/5/20,",17:27:49,Sil🐨,Otra JAJAJAJAJA
"14/5/20,",17:27:52,Ting Chen U-tad,Q va
"14/5/20,",17:28:01,Ting Chen U-tad,A mi me da igual ya hacer en Rtve
"14/5/20,",17:28:24,Sil🐨,Con tal de hacerlas no?
